name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt,lon,lat,data_source,region,country,source
gen_waste_to_energy_145,Z5,PQ,,13.094377286660732,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.0840965096780497,55.9235158129636,REPD,north,,
gen_waste_to_energy_146,Z5,PQ,,22.52232893305646,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.736526812513372,56.011567852866726,REPD,north,,
gen_waste_to_energy_147,Z2,PQ,,11.627807030554731,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0768295687724225,57.12679634200222,REPD,north,,
gen_waste_to_energy_148,Z11,PQ,,9.427951646395728,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.1353098028222044,52.94615892997835,REPD,south,,
gen_waste_to_energy_149,Z9,PQ,,36.664256402650054,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.8264222933458796,53.28294438019192,REPD,south,,
gen_waste_to_energy_150,Z3,PQ,,10.475501829328586,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.9017471529918937,56.484644328990356,REPD,north,,
gen_waste_to_energy_151,Z7,PQ,,12.570602195194304,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.2741881997491369,54.59102482732545,REPD,south,,
gen_waste_to_energy_152,Z17,PQ,,8.170891426876297,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.987474210894153,51.11068889009117,REPD,south,,
gen_waste_to_energy_153,Z13,PQ,,5.237750914664293,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2471161025449127,52.094265255145096,REPD,south,,
gen_waste_to_energy_154,Z5,PQ,,24.826939335508747,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.260874906548594,56.14927871380463,REPD,north,,
gen_waste_to_energy_155,Z11,PQ,,49.23485859784436,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.9974162755269138,52.507423763836364,REPD,south,,
gen_waste_to_energy_156,Z5,PQ,,17.808353109858597,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.6404644265961545,55.59419371550222,REPD,north,,
gen_waste_to_energy_157,Z12,PQ,,60.7579106101058,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.15030445567534303,52.64981845229305,REPD,south,,
gen_waste_to_energy_158,Z3,PQ,,7.6471163354098675,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.344336036141277,56.3021358159126,REPD,north,,
gen_waste_to_energy_159,Z16,PQ,,3.5616706219717194,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.8534907913804113,50.78977422555328,REPD,south,,
gen_waste_to_energy_160,Z8,PQ,,51.32995896371007,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.4977668090488803,53.77637753328998,REPD,south,,
gen_waste_to_energy_161,Z11,PQ,,51.32995896371007,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0102736050404957,52.60863152972725,REPD,south,,
gen_waste_to_energy_162,Z11,PQ,,49.23485859784436,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,waste_to_energy,75.6,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.9974162755269138,52.507423763836364,REPD,south,,
gen_biogas_163,Z11,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3124803626487416,52.72401233999509,REPD,south,,
gen_biogas_164,Z12,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.3564394905804886,52.768656938617845,REPD,south,,
gen_biogas_165,Z10,PQ,,1.2624370994644898,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5362888388782739,53.33613171767875,REPD,south,,
gen_biogas_166,Z17,PQ,,1.6067381265911687,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.3520651660426815,50.82799746022552,REPD,south,,
gen_biogas_167,Z5,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.957515260136497,55.970403868245,REPD,north,,
gen_biogas_168,Z5,PQ,,2.7544082170134323,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.957515260136497,55.970403868245,REPD,north,,
gen_biogas_169,Z9,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.928764411927397,53.7485609718218,REPD,south,,
gen_biogas_170,Z10,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0395812438651637,52.97595213516947,REPD,south,,
gen_biogas_171,Z16,PQ,,1.7215051356333952,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.1827539474650757,51.01118144267112,REPD,south,,
gen_biogas_172,Z9,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2460996255451016,53.39437254767872,REPD,south,,
gen_biogas_173,Z9,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.1806528133308376,53.50414911785112,REPD,south,,
gen_biogas_174,Z12,PQ,,1.7215051356333952,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.06209182645337497,52.568063684389436,REPD,south,,
gen_biogas_175,Z10,PQ,,1.6067381265911687,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.15686144163359464,53.03362770996588,REPD,south,,
gen_biogas_176,Z9,PQ,,2.1805731718023003,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.0150581388025555,53.894792631847096,REPD,south,,
gen_biogas_177,Z9,PQ,,2.1805731718023003,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.737303679336185,53.703019937662724,REPD,south,,
gen_biogas_178,Z11,PQ,,1.7215051356333952,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.7662331061628869,52.411943199737564,REPD,south,,
gen_biogas_179,Z16,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.7372805254566093,50.78896010932913,REPD,south,,
gen_biogas_180,Z11,PQ,,1.4919711175489425,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.2311728547491496,52.77523509159453,REPD,south,,
gen_biogas_181,Z14,PQ,,2.4101071898867534,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3302708864435255,51.79956920192868,REPD,south,,
gen_biogas_182,Z5,PQ,,2.7544082170134323,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.9580393622234564,55.96967661346299,REPD,north,,
gen_biogas_183,Z13,PQ,,11.476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.670032589665701,51.51277716866985,REPD,south,,
gen_biogas_184,Z11,PQ,,2.8691752260556584,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.237490179799755,52.586035438112255,REPD,south,,
gen_biogas_185,Z17,PQ,,1.4919711175489425,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.3022167956564625,50.88324088687945,REPD,south,,
gen_biogas_186,Z12,PQ,,1.6067381265911687,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.6371669012619329,52.25720441317638,REPD,south,,
gen_biogas_187,Z14,PQ,,1.2624370994644898,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.048701192841265104,51.946859528662195,REPD,south,,
gen_biogas_188,Z12,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.1950344957451113,52.701367331702215,REPD,south,,
gen_biogas_189,Z14,PQ,,1.2624370994644898,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5655400972102093,51.918837809632635,REPD,south,,
gen_biogas_190,Z8,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.137436260003756,53.53693680354342,REPD,south,,
gen_biogas_191,Z8,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.49852031358364723,53.99199705076459,REPD,south,,
gen_biogas_192,Z9,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.9300050091895855,52.83897588041886,REPD,south,,
gen_biogas_193,Z11,PQ,,6.886020542533581,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.0099807129142917,52.68410055842798,REPD,south,,
gen_biogas_194,Z12,PQ,,1.7215051356333952,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,1.2028276936836437,52.700842161419125,REPD,south,,
gen_biogas_195,Z11,PQ,,2.7544082170134323,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.7116312664591917,52.519003296112444,REPD,south,,
gen_biogas_196,Z10,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.05780144274931,52.952348176026334,REPD,south,,
gen_biogas_197,Z16,PQ,,1.3772041085067162,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0653145279269753,51.21681819861031,REPD,south,,
gen_biogas_198,Z10,PQ,,1.7215051356333952,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.3571311447602693,53.59091709317551,REPD,south,,
gen_biogas_199,Z13,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.4360435265763805,51.738318713164205,REPD,south,,
gen_biogas_200,Z9,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.1143353790738946,53.427451934462795,REPD,south,,
gen_biogas_201,Z10,PQ,,2.5248741989289796,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.0285038744450679,53.15828455354196,REPD,south,,
gen_biogas_202,Z5,PQ,,2.5248741989289796,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.7185519952828985,55.718049120590834,REPD,north,,
gen_biogas_203,Z6,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.358572941196116,54.85630234304882,REPD,south,,
gen_biogas_204,Z5,PQ,,1.9510391537178478,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.4694397391227176,56.096889510492474,REPD,north,,
gen_biogas_205,Z11,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.5866557536491668,52.57110058233147,REPD,south,,
gen_biogas_206,Z12,PQ,,2.6396412079712057,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.14279879399414308,52.002540310545726,REPD,south,,
gen_biogas_207,Z12,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5633752763191376,52.2621828732794,REPD,south,,
gen_biogas_208,Z12,PQ,,2.7544082170134323,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.3521035682835333,52.45466326743043,REPD,south,,
gen_biogas_209,Z16,PQ,,1.7215051356333952,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.1298588137557655,51.21838599050441,REPD,south,,
gen_biogas_210,Z17,PQ,,3.787311298393469,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-3.096899990668632,51.144390424971526,REPD,south,,
gen_biogas_211,Z12,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.1751890355191963,52.55939019313962,REPD,south,,
gen_biogas_212,Z7,PQ,,3.2134762531823373,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.5802756732389212,54.60582464039711,REPD,south,,
gen_biogas_213,Z14,PQ,,1.6067381265911687,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.13752420782367103,51.521164803055406,REPD,south,,
gen_biogas_214,Z10,PQ,,1.7215051356333952,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.08165919241206465,52.83536576860308,REPD,south,,
gen_biogas_215,Z14,PQ,,2.295340180844527,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.9785062461003806,51.84986513629746,REPD,south,,
gen_biogas_216,Z11,PQ,,2.5248741989289796,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.3818381811866303,52.542810922738695,REPD,south,,
gen_biogas_217,Z5,PQ,,5.738350452111317,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-4.244718247989616,55.83400361615001,REPD,north,,
gen_biogas_218,Z13,PQ,,1.1476700904222634,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.4819019224905903,51.111672601776164,REPD,south,,
gen_biogas_219,Z8,PQ,,6.886020542533581,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.3406986250907527,53.60267438472276,REPD,south,,
gen_biogas_220,Z8,PQ,,3.4430102712667905,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.33040656654966405,53.75855620537259,REPD,south,,
gen_biogas_221,Z10,PQ,,1.6067381265911687,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.031191446809922443,53.03461693981424,REPD,south,,
gen_biogas_222,Z17,PQ,,3.4430102712667905,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.5561083247911656,51.08010449996209,REPD,south,,
gen_biogas_223,Z14,PQ,,2.7544082170134323,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.1122185950793098,51.61400614591082,REPD,south,,
gen_biogas_224,Z13,PQ,,2.5248741989289796,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.5274693329603566,51.39066063884908,REPD,south,,
gen_biogas_225,Z9,PQ,,5.738350452111317,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-2.7467320610556496,53.3524875085064,REPD,south,,
gen_biogas_226,Z8,PQ,,3.4430102712667905,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-1.137436260003756,53.53693680354342,REPD,south,,
gen_biogas_227,Z14,PQ,,2.7544082170134323,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.5722018371073646,51.3819961127107,REPD,south,,
gen_biogas_228,Z14,PQ,,3.4430102712667905,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,0.00030644939364242484,51.76710697976222,REPD,south,,
gen_biogas_229,Z16,PQ,,5.164515406900185,0.0,False,0.0,inf,,0.0,1.0,,,-inf,inf,0.0,1.0,biogas,81.0,0.0,True,0,inf,0.0,,,0.0,0.5,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0,-0.3262515869150185,51.10281498496693,REPD,south,,
